earnings,gender,age,region,education
15.375,male,35,South,16
42.73504257,male,41,South,10
14.65201473,female,37,South,13
14.42307663,female,48,South,13
32.21154022,male,56,South,18
20.19230843,male,48,South,12
12.01923084,male,38,South,8
27.40384674,male,31,South,16
21.36752129,female,31,South,16
41.82692337,female,48,South,18
28.84615326,female,32,Northeast,18
48.07692337,male,33,Northeast,18
25,female,36,South,20
22.89377213,male,63,South,18
29.12087822,female,52,South,13
26.92307663,female,37,South,18
14.42307663,female,32,South,12
13.24786282,male,31,Northeast,12
4.699999809,male,23,South,13
39.74359131,female,53,South,18
3.205128193,female,26,South,12
17.30769157,female,47,South,16
15.38461494,male,46,South,12
49.51922989,female,44,South,18
26.92307663,female,41,South,20
3.461538553,male,39,West,20
13.22115421,female,33,South,16
10,female,57,South,9
6,female,54,South,12
18.75,female,63,South,12
16.70040512,female,53,South,12
18.26922989,male,56,South,12
28.84615326,male,52,South,16
16.82692337,female,46,South,16
10.09615421,male,37,South,11
10,female,40,South,12
2.884615421,male,51,South,13
11.07692337,male,39,South,16
34.18803406,male,41,South,16
38.46154022,female,61,South,19
8.012820244,male,27,South,16
15.38461494,female,27,South,16
12.01923084,female,27,South,13
25.96153831,female,60,South,14
9.615385056,female,53,South,12
30.76922989,male,54,South,12
43.26922989,female,53,South,16
19.23077011,female,56,South,14
15.38461494,male,51,Midwest,13
6.837606907,male,31,South,14
19.23077011,female,40,South,12
15,female,53,South,13
12.30769253,male,43,South,12
29.4871788,male,40,South,16
8.653845787,male,38,South,12
13.46153831,female,32,South,12
20.67307663,male,45,South,12
11.05769253,female,47,South,12
21.92307663,male,52,South,14
14.42307663,male,42,South,12
7.211538315,female,55,South,9
11.53846169,female,31,South,14
11.53846169,female,37,South,16
7.692307472,male,41,South,16
15.18218613,female,45,South,12
13.22115421,female,62,South,12
12.98076916,male,27,South,16
19.23077011,male,58,South,16
6.730769157,male,36,South,14
20.2429142,male,46,South,12
16.36661148,male,59,South,13
22.11538506,male,35,South,13
20.19230843,female,37,South,12
19.23077011,male,39,South,13
12.01923084,male,36,South,11
13.46153831,female,59,South,12
8.653845787,male,36,South,13
8.653845787,female,40,South,13
11.53846169,male,22,South,13
7.142857075,female,30,South,14
27.27272797,female,55,South,20
19.23077011,female,49,South,13
19.23077011,female,43,South,16
9.48317337,male,50,South,12
18.13186836,female,50,South,13
8.653845787,male,51,South,13
13.94230747,male,45,South,11
18.75048065,male,30,South,16
22.59615326,male,41,South,12
26.44230843,male,40,South,12
10.09615421,female,49,South,12
28.84615326,male,53,South,14
28.84615326,male,26,South,12
20.67307663,female,55,South,16
10.57692337,female,29,South,16
22.11538506,female,41,South,14
19.23077011,male,55,South,6
18.26922989,male,37,South,12
9.440559387,female,45,South,13
12.98076916,male,25,Midwest,11
10,male,22,Midwest,12
7.692307472,female,29,South,9
9.615385056,male,32,Midwest,13
25.96153831,female,39,South,12
13.46153831,female,56,South,11
9.615385056,male,35,Northeast,13
28.84615326,male,59,South,16
23.07692337,male,44,South,13
17.03296661,female,29,South,16
19.23077011,male,31,South,13
36.05769348,male,28,South,13
13.46153831,female,49,South,12
10.41666698,male,26,Midwest,12
34.61538315,male,58,South,19
29.9145298,male,50,South,18
13.73626328,male,34,South,16
5.128205299,female,38,South,16
8.805667877,female,37,South,9
24.03846169,female,44,South,18
16.58653831,male,32,South,12
12.01923084,female,36,South,12
21.63461494,male,43,Northeast,16
9.090909004,male,37,Northeast,12
16.82692337,female,37,Northeast,18
11.53846169,male,32,Northeast,16
18.75,male,47,Northeast,12
25,male,41,Northeast,12
25,male,27,Northeast,16
16.875,female,26,Northeast,16
20.5128212,female,47,Northeast,16
14.42307663,male,45,Northeast,13
18.26922989,male,57,Northeast,16
6.730769157,female,55,Northeast,12
20.67307663,male,28,Northeast,13
14.42307663,female,27,Northeast,16
13.11188793,male,49,Northeast,12
21.06227112,female,42,Northeast,14
12.98076916,male,41,Northeast,12
5.868269444,female,52,Northeast,16
18.26778793,male,56,Northeast,16
8.952254295,female,39,Northeast,12
15.38461494,male,25,Northeast,13
18.5,female,24,Northeast,14
6.734694004,female,25,Northeast,16
10.48951054,female,53,Northeast,13
60.09615326,male,49,Northeast,16
24.03846169,male,43,Northeast,16
43.26922989,male,53,Northeast,16
15.38461494,female,54,Northeast,16
23.55769157,male,53,Northeast,16
25.64102554,male,44,Northeast,14
9.615385056,female,42,Northeast,16
14.56730747,female,44,Northeast,12
16.34615326,male,45,Northeast,12
14.51378822,female,56,Northeast,13
14.42307663,male,44,Northeast,16
14.42307663,female,26,Northeast,16
25,male,38,Northeast,12
13.70192337,female,27,Northeast,16
17.09401703,female,51,Northeast,13
19.47115326,female,41,Northeast,16
9.5,female,55,Northeast,16
8.653845787,male,50,Northeast,12
8.413461685,female,50,Northeast,12
20.19230843,female,48,Northeast,12
3.605769157,female,57,Northeast,12
15.38461494,male,54,Northeast,13
18.46153831,male,25,Northeast,16
13.46153831,female,24,Northeast,16
8.653845787,male,23,Northeast,16
26.22377586,male,42,Northeast,14
18.36538506,female,28,South,18
24.03846169,male,53,South,14
16.34615326,female,26,South,14
17.78846169,female,48,South,14
19.23077011,male,56,South,18
10.98901081,female,56,South,16
28.84615326,male,40,South,12
28,male,49,South,18
57.69230652,male,43,South,16
10.43956089,male,30,South,19
51.92307663,male,37,South,16
14.23076916,male,25,South,16
13.84615421,female,24,South,16
16.86390495,male,61,South,18
28.89422989,female,34,South,16
38.46154022,male,43,South,12
28.84615326,female,28,South,16
20.19230843,male,33,South,12
36.05769348,male,45,Northeast,18
7.692307472,female,43,Northeast,14
61.96581268,male,52,Northeast,14
15.38461494,female,41,Northeast,13
3.365384579,male,45,Northeast,12
29.61538506,male,55,Northeast,16
21.63461494,female,59,Northeast,14
15.18028831,female,44,Northeast,18
42.73504257,female,54,Northeast,12
36.32478714,female,58,Northeast,12
22.59615326,male,40,Northeast,13
25.48077011,male,35,Northeast,12
22.00854683,male,58,Northeast,16
14.81434917,female,56,Northeast,12
24,male,60,Northeast,18
52.88461685,male,44,Northeast,16
21.36752129,male,43,Northeast,16
13.17567539,female,55,Northeast,18
38.46154022,male,48,Northeast,19
30,male,39,Northeast,18
10.2564106,female,64,Northeast,16
19.23077011,male,51,Northeast,12
23.07692337,male,29,Northeast,18
23.07692337,female,40,Northeast,18
12.5,male,25,Northeast,12
23.50427437,male,34,Northeast,16
30.76922989,female,36,Northeast,14
32.96703339,female,45,Northeast,14
29.80769157,male,61,Northeast,12
40.86538315,male,53,Northeast,12
12.98076916,female,52,Northeast,10
12.99376297,female,51,Northeast,12
7.211538315,female,24,Northeast,14
22.59615326,female,50,Northeast,12
29.80769157,female,36,Northeast,16
12.56978035,female,54,Northeast,16
32.05128098,female,51,Northeast,18
21.63461494,male,46,Northeast,12
16.82692337,male,50,Northeast,16
16.82692337,female,47,Northeast,12
12.98076916,male,28,Northeast,12
12.5,female,51,Northeast,12
11.88811207,female,43,Midwest,12
19.23077011,male,41,Midwest,13
14.61538506,female,36,Midwest,16
29.96422195,female,35,Midwest,18
27.11538506,female,58,Midwest,16
25,male,43,Midwest,16
19.61538506,male,50,Midwest,12
23.07692337,female,43,Midwest,18
33.65384674,male,48,Midwest,16
21.56862831,male,51,Midwest,12
10.09615421,female,50,Midwest,12
12.01923084,male,24,Midwest,14
12.01923084,male,50,Midwest,12
14.42307663,female,49,Midwest,14
10.38461494,male,24,Midwest,16
21.63461494,male,54,Midwest,13
20.19230843,male,57,Midwest,16
13.94230747,female,55,Midwest,14
23.84615326,male,36,Midwest,16
23.84615326,female,33,Midwest,16
17.1404686,female,27,Midwest,12
57.69230652,male,42,Midwest,18
12.01923084,male,61,Midwest,12
9.615385056,male,44,Midwest,12
16.82692337,female,45,Midwest,12
21.34615326,female,46,Midwest,14
17.30769157,male,36,Midwest,12
32.60869598,male,47,Midwest,16
33.41345978,female,37,Midwest,16
40.86538315,male,59,Midwest,13
6.75,female,46,Midwest,13
6.923077106,female,49,Midwest,12
4.700854778,female,22,Midwest,13
25,female,55,Midwest,18
22.11538506,female,34,Midwest,13
9.067307472,female,53,Midwest,13
17.65994453,female,46,Midwest,12
14.42307663,male,30,Midwest,12
34.3406601,male,62,Midwest,13
13.94230747,female,47,Midwest,12
19.71153831,male,51,Midwest,12
7.211538315,female,22,Midwest,12
14.42307663,female,54,Midwest,13
25.30364418,female,45,Midwest,16
20.19230843,female,50,Midwest,12
14.42307663,male,30,Midwest,16
10.01602554,male,44,Midwest,16
13.46153831,male,39,Midwest,12
13.75,male,27,South,13
20.19230843,female,49,Midwest,13
7.211538315,male,41,Midwest,12
6.25,male,30,West,11
27.88461494,male,48,Midwest,16
2.403846264,male,21,Midwest,13
13.46153831,male,33,Midwest,14
12.82051277,female,28,Midwest,13
7.76556778,female,57,Midwest,12
40.86538315,male,35,Midwest,20
28.84615326,female,33,Midwest,18
35.95317841,male,39,Midwest,16
10.43956089,female,33,Midwest,16
20.625,male,47,Midwest,13
13.75,male,60,Midwest,10
21.63461494,male,22,Midwest,13
26.44230843,male,55,Midwest,16
52.88461685,female,48,Midwest,18
16.82692337,female,47,Midwest,16
20.19230843,female,26,Midwest,13
20.38461494,male,47,Midwest,13
12.98076916,female,51,Midwest,14
30.98290634,female,49,Midwest,16
10.76923084,female,49,South,13
25,male,39,South,18
6.730769157,male,33,Northeast,16
19.23077011,male,61,Northeast,16
16.48351669,female,56,Northeast,16
49.45055008,male,33,Northeast,18
33.65384674,female,40,Northeast,16
25,female,58,Northeast,18
11.29807663,female,54,Northeast,13
12.98076916,female,61,Northeast,18
10.83916092,female,57,Northeast,12
9.090909004,male,50,Northeast,12
6.923077106,female,21,Northeast,12
13.46153831,female,31,Northeast,14
21.15384674,male,64,Northeast,13
12.01923084,male,50,Northeast,11
12.01923084,female,39,Northeast,12
26.77884674,female,61,Northeast,13
26.92307663,male,46,Northeast,18
12,female,34,Northeast,13
23.6378212,male,35,Northeast,13
11.53846169,male,34,Northeast,14
19.23077011,male,47,Northeast,12
19.23077011,male,44,Northeast,16
25.96153831,male,33,Northeast,16
42.30769348,female,52,Northeast,12
11.53846169,female,22,Northeast,16
21.63461494,male,38,Northeast,12
28.36538506,female,32,Northeast,16
29.9145298,female,46,Northeast,16
24.03846169,male,46,Northeast,16
9.955494881,male,52,Northeast,13
9.955494881,female,48,Northeast,12
9.134614944,male,51,Northeast,12
16.82692337,male,36,Northeast,10
14.42307663,male,24,South,9
12.98076916,male,23,Northeast,12
8.653845787,male,22,Northeast,10
30.6837616,male,37,Northeast,16
47.59615326,male,58,Northeast,13
15.38461494,male,41,Northeast,14
7.5,female,32,Northeast,12
9.134614944,female,40,Northeast,12
16.82692337,male,39,Northeast,12
5.958333492,male,49,Northeast,6
29.32692337,male,57,Northeast,16
42.30769348,male,50,Northeast,19
40.86538315,male,52,Northeast,16
11.09467411,male,46,Northeast,12
14.42307663,female,45,Northeast,12
18.26922989,female,47,Northeast,16
17.94871712,male,25,Northeast,16
25,male,50,Northeast,16
19.23077011,female,48,Northeast,12
31.25,male,35,Northeast,16
5,female,41,Northeast,12
5.714285851,female,60,Northeast,10
8.653845787,male,53,Northeast,12
8.11965847,male,45,Northeast,8
20.32966995,female,57,Northeast,14
19.23077011,male,56,Northeast,13
7.211538315,female,26,Northeast,12
7.211538315,female,23,Northeast,13
12.5,male,22,Northeast,12
6.25,female,22,Northeast,12
22.11538506,male,30,Northeast,12
24.03846169,male,41,Northeast,16
22.11538506,male,28,Northeast,16
25.27472496,male,31,Northeast,16
54.9450531,male,53,Northeast,18
50.48077011,female,51,Northeast,18
48.07692337,male,53,Northeast,13
32.96703339,female,46,Northeast,16
42.26190567,female,56,Northeast,16
28.84615326,female,59,Northeast,18
14.42307663,male,28,Northeast,13
27.32793617,female,41,Northeast,18
33.65384674,male,45,Northeast,18
26.44230843,female,41,Northeast,16
19.23077011,female,32,Northeast,12
20.60439491,female,26,Northeast,12
23.50427437,male,37,Northeast,13
31.25,male,49,Northeast,13
7.47863245,male,28,Northeast,10
13,male,47,Northeast,13
20.0854702,female,27,Northeast,18
26.92307663,male,27,Northeast,16
7.692307472,male,34,Northeast,12
8.17307663,male,21,Northeast,13
36.05769348,male,34,Northeast,16
46.63461685,female,35,Northeast,16
12.01923084,female,36,Northeast,12
23.5,male,36,Northeast,13
36.05769348,female,45,Northeast,18
14.9572649,male,55,Northeast,18
26.92307663,male,50,Northeast,12
13.46153831,female,47,Northeast,12
8.75,male,58,Northeast,13
23.5,female,50,Northeast,12
15.86538506,female,35,Northeast,12
19.23077011,female,60,Northeast,12
25.64102554,male,57,Northeast,16
36.05769348,male,39,Northeast,16
21.63461494,female,39,Northeast,13
28.5714283,male,51,Northeast,12
4.326922894,male,49,Northeast,12
30.36437225,male,58,Northeast,16
6.6433568,female,55,Northeast,14
18,male,49,Northeast,12
9.5,male,33,Northeast,12
27.77777863,female,29,Northeast,12
16.82692337,male,58,Northeast,12
24.03846169,male,48,Northeast,18
14.90384579,male,46,Northeast,12
6.730769157,male,21,Northeast,12
3.846153736,male,24,Northeast,12
46.15384674,male,33,Northeast,20
22.00854683,female,51,Northeast,18
21.55172348,male,25,Northeast,16
23.07692337,male,60,Northeast,12
18.26922989,male,32,Northeast,13
26.92307663,female,53,Northeast,16
24.03846169,male,38,Northeast,14
24.03846169,male,27,Northeast,19
10.9375,female,31,Northeast,13
4.375,female,32,Northeast,12
26.44230843,female,40,Northeast,16
14.28571415,male,32,West,16
6.25,male,35,Northeast,12
5.769230843,male,60,Northeast,18
6.593406677,female,42,Northeast,8
31.33903122,female,55,Northeast,18
17.30769157,female,44,Northeast,13
20.5128212,male,47,Northeast,12
13.94230747,female,35,Northeast,12
21.63461494,male,30,Northeast,16
25.98752594,male,32,Northeast,18
10.09615421,female,41,Northeast,12
10.38461494,female,58,Northeast,14
22.72727203,male,47,Northeast,12
25.96153831,female,48,Northeast,18
8.17307663,male,43,Northeast,10
10.98901081,male,30,Northeast,16
19.23077011,male,57,Northeast,16
33.65384674,female,57,Northeast,12
52.88461685,male,51,Northeast,19
55.76922989,female,50,Northeast,18
9.134614944,female,26,Northeast,16
14.42307663,female,30,Northeast,16
33.65384674,female,41,Northeast,16
7.211538315,female,45,Northeast,13
14.66346169,male,48,Northeast,16
8.791209221,female,45,Northeast,10
14.01126385,male,28,Northeast,16
39.42307663,male,42,Northeast,16
14.42307663,male,59,Northeast,18
13.73626328,male,30,Northeast,13
22.92899323,male,42,Northeast,13
16.82692337,female,43,Northeast,13
24.90384674,female,50,Northeast,18
40.38461685,male,52,Northeast,16
29.9145298,male,59,Northeast,13
53,male,21,Northeast,14
11.91471577,female,51,Northeast,12
56.13305664,female,41,Northeast,18
13.17307663,male,54,Northeast,12
11.95426178,female,31,Northeast,9
7.796257973,male,23,Northeast,12
6.410256386,male,51,Northeast,12
15.38461494,female,51,Northeast,12
25.96153831,male,38,South,14
13.94230747,female,33,South,14
19.71153831,male,39,South,13
13.18681335,female,37,South,12
12.5,female,55,South,14
34.61538315,male,46,South,13
8.653845787,female,21,South,12
7.692307472,female,38,South,12
11.53846169,male,34,South,12
10.98901081,male,40,South,13
4.807692528,female,33,South,14
18.3150177,male,33,South,12
7.111111164,female,43,South,12
9.467455864,male,44,South,9
20.0854702,male,36,South,18
